district,hour,pm10,pm25,o3,no2,co,so2
강동구,5,31.178977272727273,20.093922651933703,0.02278846153846154,0.016121978021978022,0.5230547550432276,0.0025464088397790055
강동구,6,31.507082152974505,20.191135734072024,0.020174175824175824,0.018132417582417584,0.5327665706051873,0.002535359116022099
강동구,7,32.138810198300284,20.74792243767313,0.017909065934065934,0.020947802197802196,0.5478097982708934,0.002566759002770083
강동구,8,33.26536312849162,21.11049723756906,0.01805631868131868,0.022515934065934065,0.5627665706051873,0.0026390581717451525
강동구,9,35.09915014164306,21.76795580110497,0.02171923076923077,0.021062637362637363,0.5728242074927954,0.002698342541436464
강동구,10,36.33147632311978,22.033240997229917,0.027420604395604394,0.01871620879120879,0.5631123919308357,0.0027519337016574585
강동구,11,36.41547277936963,21.694915254237287,0.03376969696969697,0.016273553719008266,0.5398554913294797,0.0027656509695290856
강동구,12,35.06432748538012,20.660818713450293,0.040255780346820806,0.013978034682080925,0.514320241691843,0.0027739130434782607
강동구,13,34.89504373177842,20.262247838616716,0.045432947976878614,0.012500867052023122,0.4971385542168675,0.0027391304347826086
강동구,14,35.21052631578947,20.181818181818183,0.04894602272727273,0.011655555555555556,0.48178571428571426,0.0027217142857142856
강동구,15,35.13544668587896,19.76901408450704,0.05065014005602241,0.011501960784313727,0.47646198830409353,0.0027367977528089888
강동구,16,34.55742296918768,19.26869806094183,0.05105153203342618,0.011557938718662954,0.4699709302325581,0.002734173669467787
강동구,17,34.422096317280456,19.361878453038674,0.04956208791208792,0.01272747252747253,0.47595988538681955,0.0027256906077348067
강동구,18,34.94084507042253,19.63157894736842,0.046521428571428575,0.014864010989010988,0.49507163323782233,0.002731129476584022
강동구,19,34.96619718309859,20.26038781163435,0.041723901098901096,0.017509065934065936,0.5239828080229226,0.002734435261707989
강동구,20,35.53389830508475,21.336111111111112,0.037100274725274725,0.019107967032967035,0.547106017191977,0.002759779614325069
강동구,21,35.30337078651685,21.85595567867036,0.0338228021978022,0.019892307692307692,0.5600573065902579,0.0027688705234159778
강동구,22,35.43258426966292,21.776243093922652,0.031277472527472525,0.020120604395604397,0.568080229226361,0.0027592286501377412
강동구,23,35.292957746478876,21.9366391184573,0.029264560439560442,0.01984945054945055,0.5659885386819484,0.0027198347107438015
강북구,0,29.467966573816156,17.65277777777778,0.03056386554621849,0.011014010989010989,0.33925619834710746,0.0021134453781512606
강북구,1,29.944289693593316,18.18384401114206,0.028968067226890756,0.011085989010989013,0.3408815426997245,0.0020949579831932774
강북구,2,29.008310249307478,17.590027700831026,0.027754061624649863,0.01091565934065934,0.3428099173553719,0.0020772471910112363
강북구,3,29.30640668523677,17.698060941828256,0.026945505617977525,0.010569230769230768,0.33914600550964186,0.0020396067415730337
강북구,4,28.33426183844011,17.244444444444444,0.02571764705882353,0.010653296703296703,0.33801652892561984,0.00203876404494382
강북구,5,28.897506925207757,17.616666666666667,0.02445238095238095,0.010954945054945054,0.3443250688705234,0.0020424157303370787
강북구,6,28.52924791086351,17.369444444444444,0.022629691876750697,0.011843131868131868,0.35669421487603303,0.0020219101123595505
강북구,7,28.81388888888889,17.147222222222222,0.021327450980392158,0.013046153846153846,0.3678236914600551,0.0020583098591549294
강북구,8,27.565459610027855,15.896935933147633,0.021992717086834732,0.014699725274725274,0.3821487603305785,0.00212
강북구,9,29.71309192200557,16.177777777777777,0.02464621848739496,0.016386813186813187,0.4019889502762431,0.0022307909604519774
강북구,10,31.882022471910112,17.261838440111422,0.029504201680672266,0.01642747252747253,0.4001928374655648,0.0023711048158640224
강북구,11,33.813559322033896,18.969101123595507,0.035216901408450706,0.014786944444444443,0.3720833333333333,0.0024475920679886687
강북구,12,32.10795454545455,18.288515406162464,0.0405725988700565,0.013010306406685237,0.35000000000000003,0.0024555240793201136
강북구,13,31.906779661016948,19.09269662921348,0.044823931623931626,0.01187955182072829,0.33829131652661065,0.00244
강북구,14,30.71875,17.473087818696882,0.048123714285714284,0.010761408450704226,0.3212112676056338,0.002411527377521614
강북구,15,31.498559077809798,18.21551724137931,0.05000488505747127,0.009942776203966006,0.30764872521246456,0.002417391304347826
강북구,16,31.36764705882353,18.41642228739003,0.05084441176470588,0.00950874635568513,0.300466472303207,0.002391641791044776
강북구,17,33.09411764705882,20.406976744186046,0.0495312865497076,0.009904651162790698,0.30357558139534885,0.0023597633136094674
강북구,18,32.57746478873239,20.076271186440678,0.045602266288951844,0.010580222841225626,0.314874651810585,0.0023121813031161476
강북구,19,32.15235457063712,19.398891966759003,0.04166340782122905,0.01144587912087912,0.32645604395604394,0.00228268156424581
강북구,20,30.806629834254142,18.272222222222222,0.03818128491620112,0.011717582417582417,0.3327272727272727,0.0022533519553072623
강북구,21,30.587257617728532,18.26050420168067,0.035859943977591034,0.011383791208791209,0.33432506887052343,0.002207843137254902
강북구,22,30.072222222222223,17.91364902506964,0.033828291316526614,0.011094230769230768,0.33294765840220386,0.002173389355742297
강북구,23,30.318559556786703,18.238227146814406,0.03208179271708684,0.010924175824175824,0.3368870523415978,0.002138935574229692
강서구,0,36.08563535911602,19.771349862258955,0.026575549450549452,0.021845054945054947,0.41140495867768595,0.0028747922437673133
강서구,1,34.96398891966759,19.388429752066116,0.02630521978021978,0.020462912087912087,0.40568681318681316,0.0028124653739612193
강서구,2,35.05263157894737,18.988980716253444,0.026068131868131866,0.019226373626373628,0.39401098901098897,0.0027693370165745856
강서구,3,33.96388888888889,18.994490358126722,0.026049725274725273,0.01815741758241758,0.3848351648351649,0.002730110497237569
강서구,4,33.908839779005525,18.484848484848484,0.025497527472527474,0.017711538461538463,0.37947802197802194,0.002719889502762431
강서구,5,33.19444444444444,18.91988950276243,0.024220054945054945,0.01825879120879121,0.3965289256198347,0.0027041436464088396
강서구,6,33.93905817174515,18.42265193370166,0.021457692307692306,0.02084010989010989,0.42988980716253444,0.002703314917127072
강서구,7,33.447513812154696,18.663911845730027,0.018615384615384614,0.024380769230769234,0.4549861495844875,0.0028033149171270717
강서구,8,33.57300275482093,17.52341597796143,0.01833846153846154,0.026464835164835165,0.48215469613259665,0.0029169444444444447
강서구,9,33.74931129476584,17.581267217630852,0.02198708791208791,0.02509230769230769,0.4767217630853995,0.0029947222222222224
강서구,10,34.86776859504132,17.132596685082873,0.027324450549450548,0.022218956043956045,0.4456043956043956,0.003015235457063712
강서구,11,35.26315789473684,17.99171270718232,0.033442265193370166,0.01959254143646409,0.41814917127071827,0.0029816155988857938
강서구,12,35.89801699716714,17.95505617977528,0.03955837988826815,0.016872549019607844,0.3904481792717087,0.002912640449438202
강서구,13,35.26589595375722,18.679083094555875,0.044668,0.0147432664756447,0.3734383954154728,0.0028573487031700287
강서구,14,34.815561959654175,17.817663817663817,0.048121875,0.01330940170940171,0.3535042735042735,0.0028037142857142857
강서구,15,34.20977011494253,17.802857142857142,0.04960875706214689,0.013004249291784701,0.3466005665722379,0.002799147727272727
강서구,16,35.2906976744186,18.022988505747126,0.04973890489913545,0.01311936416184971,0.3407536231884058,0.002803779069767442
강서구,17,35.11304347826087,18.53314121037464,0.04730458452722063,0.014261383285302593,0.3459942363112392,0.0027843023255813954
강서구,18,35.907042253521126,19.00560224089636,0.04273277777777778,0.016629444444444443,0.35863888888888895,0.0028212885154061625
강서구,19,35.85635359116022,19.814917127071823,0.03713241758241758,0.019827472527472526,0.3907967032967033,0.002894428969359331
강서구,20,37.15512465373961,20.62154696132597,0.03282554945054945,0.022076373626373626,0.41667582417582416,0.002937883008356546
강서구,21,36.49584487534626,20.903581267217632,0.029965659340659343,0.023100824175824174,0.4201098901098901,0.002928932584269663
강서구,22,36.37292817679558,20.297520661157026,0.028687087912087912,0.022649175824175825,0.41651098901098904,0.002910306406685237
강서구,23,35.62154696132597,20.154696132596683,0.02740164835164835,0.022428846153846153,0.4147658402203857,0.0029075
관악구,0,28.652459016393443,18.029508196721313,0.026410393258426968,0.02105266106442577,0.4200560224089636,0.0024588732394366197
관악구,1,29.104234527687296,18.09771986970684,0.026181179775280897,0.019859663865546218,0.4108963585434174,0.0024436619718309857
관악구,2,27.045751633986928,16.941368078175895,0.025925915492957745,0.01871344537815126,0.3998879551820728,0.0024228169014084504
관악구,3,27.415841584158414,16.914754098360657,0.025632394366197186,0.01775910364145658,0.38579831932773107,0.002404225352112676
관악구,4,25.712418300653596,16.322475570032573,0.024987042253521125,0.017430252100840336,0.3764985994397759,0.002368450704225352
관악구,5,26.130718954248366,16.478827361563518,0.024078591549295775,0.01749299719887955,0.36946778711484596,0.002352957746478873
관악구,6,25.08823529411765,15.905228758169935,0.021291267605633803,0.0200296918767507,0.3770588235294118,0.0023470422535211265
관악구,7,26.313725490196077,16.498371335504885,0.01858507042253521,0.023535014005602237,0.4046498599439776,0.0023656338028169013
관악구,8,25.630718954248366,15.644951140065146,0.01935492957746479,0.024668347338935574,0.4257865168539326,0.0024340845070422537
관악구,9,27.094462540716613,16.267100977198698,0.023091830985915492,0.023193837535014007,0.4214044943820225,0.002506760563380282
관악구,10,26.859016393442623,15.60655737704918,0.028078977272727276,0.020506232294617562,0.401614730878187,0.0025706552706552706
관악구,11,28.618729096989966,16.51839464882943,0.03317026239067055,0.01853072463768116,0.3821449275362319,0.0025830903790087464
관악구,12,27.91919191919192,16.15824915824916,0.03845865102639296,0.016427272727272728,0.36266862170087977,0.002596153846153846
관악구,13,28.135593220338983,16.806122448979593,0.042732944606414,0.014631104651162791,0.34718023255813957,0.0025453216374269005
관악구,14,27.804794520547944,16.122448979591837,0.04593527696793003,0.013743440233236153,0.3385131195335277,0.002561876832844575
관악구,15,28.156996587030715,16.45762711864407,0.047787931034482756,0.013379369627507163,0.32997134670487105,0.0025315028901734104
관악구,16,27.355704697986578,16.347826086956523,0.048173428571428575,0.013618803418803418,0.3281196581196581,0.002528939828080229
관악구,17,29.231543624161073,17.233333333333334,0.04669971428571428,0.014776923076923076,0.3320797720797721,0.00251919770773639
관악구,18,28.718032786885246,17.65016501650165,0.042691292134831464,0.01746498599439776,0.3568627450980392,0.0025208450704225353
관악구,19,31.46843853820598,19.36241610738255,0.03729718309859155,0.02019439775910364,0.4024649859943978,0.002530985915492958
관악구,20,32.261744966442954,20.54513888888889,0.032910955056179775,0.022172829131652663,0.43162921348314603,0.0025343661971830985
관악구,21,33.488524590163934,21.914383561643834,0.030085955056179774,0.02254761904761905,0.4396358543417367,0.0024940845070422534
관악구,22,31.15359477124183,20.168316831683168,0.028380337078651688,0.022180392156862745,0.43551820728291313,0.002484788732394366
관악구,23,30.38562091503268,19.498360655737706,0.027117746478873238,0.021818207282913168,0.4300280112044818,0.002484463276836158
광진구,0,31.024861878453038,18.52341597796143,0.03140193370165746,0.018960714285714286,0.4937637362637362,0.002883656509695291
광진구,1,30.705234159779614,18.569060773480665,0.030323140495867772,0.018018956043956046,0.48868131868131864,0.002828611111111111
광진구,2,29.7707182320442,18.038567493112946,0.029707438016528923,0.016917582417582417,0.48255494505494506,0.0027944444444444444
광진구,3,29.865013774104682,18.297520661157026,0.028911570247933883,0.01641208791208791,0.47854395604395605,0.0027669444444444443
광진구,4,29.096685082872927,17.92265193370166,0.02805867768595041,0.016177747252747253,0.4739285714285714,0.002745833333333333
광진구,5,29.14876033057851,17.975206611570247,0.027320385674931127,0.015827472527472526,0.47596153846153844,0.002724166666666667
광진구,6,28.607734806629836,17.748618784530386,0.02476611570247934,0.017703571428571426,0.4825,0.0027192200557103062
광진구,7,29.181818181818183,17.922437673130194,0.021953443526170797,0.020676373626373628,0.4914010989010989,0.002743175487465181
광진구,8,28.68044077134986,17.18457300275482,0.02217134986225895,0.021839835164835165,0.5005219780219781,0.0027905292479108636
광진구,9,29.135359116022098,16.93388429752066,0.025726997245179066,0.020821153846153847,0.5067032967032967,0.0028473537604456825
광진구,10,29.781767955801104,16.765840220385677,0.031136187845303868,0.01902445054945055,0.49725274725274726,0.0028997214484679664
광진구,11,31.428571428571427,17.77591036414566,0.03700497237569061,0.01732479338842975,0.4822314049586777,0.002918435754189944
광진구,12,31.406779661016948,17.443181818181817,0.04373884057971014,0.014981739130434784,0.45385507246376816,0.0029111436950146627
광진구,13,31.797720797720796,18.087078651685392,0.04948117647058823,0.013421764705882352,0.43350000000000005,0.002898813056379822
광진구,14,31.288184438040346,17.659025787965614,0.05264447592067989,0.012912215909090908,0.42480113636363637,0.0029128939828080226
광진구,15,31.768571428571427,18.02849002849003,0.05467883008356546,0.01255041782729805,0.41298050139275766,0.002896067415730337
광진구,16,31.688760806916427,17.724928366762178,0.05496657381615599,0.012710893854748604,0.4101117318435754,0.0028797183098591547
광진구,17,32.21529745042493,18.348441926345608,0.05332286501377411,0.013737190082644629,0.413168044077135,0.0028875000000000003
광진구,18,31.457063711911356,18.013850415512465,0.049837912087912085,0.01572225274725275,0.4282142857142857,0.0028900277008310246
광진구,19,32.066481994459835,18.654696132596683,0.04483543956043956,0.017950274725274724,0.45282967032967036,0.002910249307479224
광진구,20,31.54696132596685,18.628099173553718,0.04084065934065934,0.018804670329670328,0.46925824175824177,0.0029354570637119114
광진구,21,31.638121546961326,18.90633608815427,0.037609340659340657,0.019203296703296704,0.4847527472527472,0.002951523545706371
광진구,22,30.870165745856355,18.40220385674931,0.03477692307692307,0.0197228021978022,0.4956043956043956,0.0029362880886426596
광진구,23,31.57734806629834,19.038567493112946,0.03231404958677686,0.02009917582417582,0.5019505494505495,0.002907202216066482
구로구,0,35.94632768361582,21.643454038997213,0.027127348066298344,0.017502197802197802,0.37032967032967035,0.002551373626373626
구로구,1,35.3371757925072,21.85595567867036,0.026604986149584488,0.016711813186813185,0.36870879120879124,0.0025175824175824174
구로구,2,34.32960893854749,20.917355371900825,0.02664613259668508,0.01563131868131868,0.3632967032967033,0.0024890109890109893
구로구,3,33.5606936416185,20.917127071823206,0.026006629834254145,0.01520934065934066,0.3579945054945055,0.0024714285714285715
구로구,4,32.93142857142857,20.872222222222224,0.025587016574585633,0.014799175824175824,0.3513736263736264,0.002439285714285714
구로구,5,32.5948275862069,20.758333333333333,0.024087292817679556,0.015436263736263736,0.34895604395604396,0.0024302197802197802
구로구,6,33.04545454545455,20.892265193370164,0.021396685082872926,0.017535439560439563,0.3549450549450549,0.0024354395604395604
구로구,7,33.5014245014245,21.22222222222222,0.019321944444444444,0.0196010989010989,0.367032967032967,0.0024755494505494507
구로구,8,34.97428571428571,21.295580110497237,0.019253462603878117,0.0205010989010989,0.3827197802197802,0.002543406593406593
구로구,9,36.48843930635838,21.728045325779036,0.02256806722689076,0.019146666666666666,0.38797222222222216,0.0026125
구로구,10,38.13157894736842,21.426934097421203,0.027335158501440925,0.017274498567335244,0.3753581661891118,0.0026684813753581663
구로구,11,39.14697406340058,21.838526912181305,0.03241585014409222,0.015535530085959886,0.3581375358166189,0.002676790830945559
구로구,12,37.54970760233918,21.301724137931036,0.03803371428571429,0.01334375,0.33480113636363634,0.0026525568181818182
구로구,13,37.096774193548384,20.786931818181817,0.0429458452722063,0.011585754985754987,0.3219602272727273,0.002618465909090909
구로구,14,36.67621776504298,20.133522727272727,0.04647514285714286,0.010767521367521368,0.31375,0.0026102272727272727
구로구,15,37.642651296829975,19.97142857142857,0.048200566572237966,0.010428611898016997,0.30627118644067797,0.0026005649717514125
구로구,16,36.94571428571429,19.823863636363637,0.04860965909090909,0.010540112994350282,0.30398305084745764,0.002606779661016949
구로구,17,37.09798270893372,19.910112359550563,0.04734858757062147,0.011399438202247193,0.3053651685393259,0.0026033707865168536
구로구,18,36.09604519774011,19.719444444444445,0.04319944134078212,0.01350361111111111,0.31575000000000003,0.0026016666666666666
구로구,19,35.16011235955056,19.567039106145252,0.038074585635359114,0.015834065934065934,0.3312087912087912,0.0026027472527472527
구로구,20,35.55492957746479,20.2292817679558,0.034248342541436466,0.017059890109890112,0.34552197802197804,0.002604395604395604
구로구,21,36.03089887640449,21.146005509641874,0.031550138504155126,0.017844505494505496,0.35956043956043954,0.0026162087912087913
구로구,22,36.28285714285714,21.562326869806093,0.029698614958448753,0.017817032967032968,0.36494505494505497,0.00258489010989011
구로구,23,35.95454545454545,21.6,0.028246408839779004,0.017626923076923078,0.36813186813186816,0.002570879120879121
금천구,0,31.515432098765434,19.211656441717793,0.024376829268292682,0.021317378048780488,0.38439024390243903,0.0026232415902140674
금천구,1,31.69753086419753,19.412307692307692,0.02398109756097561,0.02006951219512195,0.378348623853211,0.002594189602446483
금천구,2,30.287037037037038,18.895705521472394,0.023917987804878048,0.018470731707317074,0.37356707317073173,0.002566463414634146
금천구,3,30.36,19.403076923076924,0.02365640243902439,0.017351524390243903,0.3614329268292683,0.002551524390243902
금천구,4,29.326153846153847,18.749235474006117,0.022796951219512196,0.017140243902439026,0.3552439024390244,0.002503658536585366
금천구,5,29.74153846153846,19.232415902140673,0.021272171253822632,0.01824268292682927,0.44073015873015875,0.002512804878048781
금천구,6,29.787037037037038,18.834862385321102,0.01864617737003058,0.021089024390243905,0.4906410256410257,0.002508231707317073
금천구,7,30.688271604938272,19.84567901234568,0.016449847094801223,0.02435701219512195,0.4631692307692308,0.002543292682926829
금천구,8,31.544303797468356,20.36277602523659,0.01739388379204893,0.024965548780487807,0.4429573170731707,0.0026018292682926827
금천구,9,34.1577287066246,22.104100946372238,0.0220359756097561,0.023028353658536584,0.4344207317073171,0.0026951219512195124
금천구,10,35.16614420062696,21.757763975155278,0.027816564417177912,0.020191411042944786,0.41403076923076926,0.0027935582822085888
금천구,11,35.728155339805824,22.41214057507987,0.034294704049844235,0.017377329192546587,0.38246875,0.0028552795031055902
금천구,12,33.093548387096774,21.14968152866242,0.03992672955974843,0.015370754716981133,0.36764150943396223,0.002842138364779874
금천구,13,32.503311258278146,20.983766233766232,0.044666875,0.013652351097178684,0.3522012578616352,0.002842452830188679
금천구,14,31.661016949152543,19.78688524590164,0.04796782334384858,0.012751582278481012,0.34793650793650793,0.0028718354430379745
금천구,15,31.810996563573884,19.58823529411765,0.04958126984126984,0.012724683544303797,0.3410126582278481,0.0028724683544303796
금천구,16,30.09090909090909,17.15434083601286,0.049803492063492064,0.013140634920634922,0.34190476190476193,0.0028923809523809523
금천구,17,30.92628205128205,17.003184713375795,0.047888437500000006,0.0146353125,0.310875,0.00289375
금천구,18,30.82484076433121,16.57097791798107,0.04345749235474006,0.01689235474006116,0.3201223241590214,0.002890519877675841
금천구,19,31.19375,17.59076923076923,0.03773058103975535,0.019631804281345564,0.3414984709480122,0.0028452599388379203
금천구,20,31.13888888888889,17.495384615384616,0.033705198776758406,0.0210434250764526,0.35905198776758407,0.002785321100917431
금천구,21,31.25386996904025,18.246913580246915,0.030111926605504588,0.021885321100917433,0.3683792048929663,0.002728440366972477
금천구,22,30.682098765432098,17.947692307692307,0.0277348623853211,0.021851376146788993,0.37972477064220184,0.002665137614678899
금천구,23,31.84259259259259,19.427692307692308,0.025785932721712538,0.0218131498470948,0.38382262996941896,0.0026379204892966364
노원구,0,33.02770083102493,18.64245810055866,0.026609890109890108,0.020087362637362636,0.42744505494505497,0.0024201101928374652
노원구,1,33.06371191135734,19.73463687150838,0.026030494505494505,0.018752472527472527,0.41766483516483516,0.0024046831955922866
노원구,2,32.049723756906076,18.737430167597765,0.025417857142857145,0.017685714285714284,0.41222527472527476,0.0023732782369146007
노원구,3,32.257617728531855,19.187150837988828,0.025213736263736262,0.016761813186813187,0.400467032967033,0.0023336088154269972
노원구,4,31.192737430167597,18.14887640449438,0.02426565934065934,0.01655521978021978,0.3969230769230769,0.0023176308539944904
노원구,5,31.606145251396647,18.963483146067414,0.022553296703296706,0.017353846153846154,0.3980769230769231,0.002307162534435262
노원구,6,30.969444444444445,18.162464985994397,0.019829395604395606,0.01967087912087912,0.4081593406593406,0.002306611570247934
노원구,7,32.251381215469614,19.22752808988764,0.01799532967032967,0.0221489010989011,0.4273076923076923,0.0023330578512396694
노원구,8,31.314917127071823,17.43854748603352,0.018970054945054944,0.02296318681318681,0.44096153846153846,0.0023988980716253445
노원구,9,32.27624309392265,18.134078212290504,0.02260274725274725,0.02166510989010989,0.44035714285714284,0.002452486187845304
노원구,10,32.21270718232044,17.606145251396647,0.02814532967032967,0.01909203296703297,0.41420329670329675,0.0024892265193370167
노원구,11,34.27777777777778,19.15921787709497,0.03398787878787879,0.016635537190082646,0.3785123966942149,0.002501939058171745
노원구,12,33.89295774647887,18.849431818181817,0.039835555555555555,0.014524722222222224,0.3530277777777778,0.0024857938718662953
노원구,13,34.444759206798864,19.54985754985755,0.04422556179775281,0.013460955056179775,0.34497191011235956,0.002477183098591549
노원구,14,33.98290598290598,18.74715909090909,0.047624715909090905,0.012610511363636364,0.33244318181818183,0.0024542857142857144
노원구,15,34.06976744186046,18.686781609195403,0.04978908045977011,0.011805202312138729,0.318121387283237,0.0024192419825072886
노원구,16,33.65689149560117,17.342028985507245,0.0501536231884058,0.011772303206997084,0.31265306122448977,0.002413411078717201
노원구,17,33.73352435530086,17.885057471264368,0.048860171919770774,0.012772492836676218,0.3161031518624642,0.0023959770114942527
노원구,18,33.32203389830509,17.239436619718308,0.04522590529247911,0.015135376044568246,0.3428690807799443,0.002407282913165266
노원구,19,34.65,18.65546218487395,0.03951074380165289,0.018183471074380165,0.3879063360881543,0.002456353591160221
